Field,u_3,J0378_3,J0395_3,J0410_3,J0430_3,g_3,J0515_3,r_3,J0660_3,i_3,J0861_3,z_3,u_5,J0378_5,J0395_5,J0410_5,J0430_5,g_5,J0515_5,r_5,J0660_5,i_5,J0861_5,z_5,u_10,J0378_10,J0395_10,J0410_10,J0430_10,g_10,J0515_10,r_10,J0660_10,i_10,J0861_10,z_10,u_50,J0378_50,J0395_50,J0410_50,J0430_50,g_50,J0515_50,r_50,J0660_50,i_50,J0861_50,z_50
SPLUS-s02s01,20.050449078460794,19.766640705455046,19.318313037645552,19.35652174045989,19.625563417555952,20.73534848074293,19.935968458455797,20.99379740041725,20.879880085986187,20.451448392526707,19.7179882760806,19.691009624272937,20.05148090760343,19.770822781423096,19.322724234159068,19.352108388880986,19.585419798819075,20.738911504982163,19.930999189532777,20.92457085477065,20.851243625425905,20.416494952823935,19.675517586162144,19.665492990194835,19.746940922332083,19.35947128420924,18.696386557500745,18.9872428167269,19.071891802955783,20.35841451340211,19.41656362289543,20.274635005712845,20.279751164346607,19.755126595858577,18.923843727989095,18.824194249396715,17.218961509118696,16.661521584420655,16.241122858056322,16.298735428649678,16.48500125535296,17.67978084470976,16.6880281536112,17.402956008761397,17.279478174718278,16.609583410504477,15.232944136603919,15.551797187530893
SPLUS-s02s02,19.09258020095404,18.80329321766643,18.635667350736483,18.559105654235466,18.717332833102418,19.907148241999963,19.08201092169997,20.17296169999884,20.114880451052755,20.2792024494657,19.830354885045125,19.92890134849137,19.105235392460493,18.79497304984237,18.62281559914823,18.552467656186387,18.728996766805267,19.877462729811246,19.102571843516998,20.141606605585157,20.07809953808711,20.213587006908348,19.72807585179412,19.81502985738024,18.963540443310166,18.611517441846928,18.390159030986215,18.123708340633918,18.196678417201486,19.127288886322216,18.55284855639592,19.48164332019679,19.420580148072,19.451761227353934,18.789510307064198,18.808083233015893,16.511606534162567,16.172330307327318,15.662139888589774,15.563716675014895,15.51375847666405,16.49256841423109,15.64290284491629,16.65823071663361,16.45441971826282,16.378797397840025,15.395591748458502,15.863441629909188
SPLUS-s02s03,20.678284109561993,19.82838296512661,19.600965823986044,19.87633785933993,20.016388268866905,21.23253035075976,20.33546035195308,21.308351482792,20.64133435354431,21.02708197307652,20.01219502316708,20.3215862055511,20.69602865204581,19.839339241222795,19.547922517848473,19.876976012399957,20.00512351208839,21.214324303063062,20.35912604784391,21.25794882551884,20.648645710793225,20.978273500861622,20.0306576079213,20.257918671321526,20.10277234116658,19.513560369720032,19.091859573410872,19.171825767542344,19.351931629053905,20.562027305247845,19.639976517712235,20.503471721650307,20.304269972523116,20.03840100417866,19.224437174304512,19.15967494088527,17.27884685894052,16.81491402149898,16.301110251766623,15.997839711297477,16.116831779705137,17.398198362548218,16.192225493742637,17.032582521533232,17.36116928887276,16.735220339736298,16.04356142242133,16.027583431300606
SPLUS-s02s04,20.378200620733175,19.63834493133769,19.059873115247374,18.86872837275198,18.97570392413072,20.148386129131104,19.24739308888374,20.16721611799989,19.998957438978152,19.707742552026005,18.604053066117793,18.910125781668654,20.439154460587133,19.692432396902802,19.06168081570648,18.89238347303143,18.97327587909046,20.16146444968487,19.255219679933454,20.177071673250545,20.014895094173134,19.729241653093496,18.604572174136848,18.89865868077709,20.16263170087251,19.550008912543305,18.841950211925784,18.820862767705194,18.880902102441723,20.1110376412546,19.19016458013612,20.048903005945373,19.927491020494926,19.566975633818693,18.501318791168192,18.728597939965294,17.496403438079383,16.84423024268119,16.256412030779842,16.393694562968093,16.326043020444523,17.320823277293915,16.52007140399784,16.93472980424238,16.77775835704,16.050879698044156,14.797132139755547,15.104855142297406
SPLUS-s02s05,20.295949476437436,19.660071697585018,19.056881349374095,18.801370269605073,19.142665056215456,20.4469640560066,19.547493189625243,20.48728333970392,20.377997478111197,19.91407962836773,18.671349626754008,19.19218705540796,20.319472563392146,19.680707747922703,19.045172082494766,18.78813673400573,19.206537587322913,20.425249499248558,19.552207791297782,20.49377253454311,20.387347796749708,19.93039520466717,18.65972708490108,19.187398912451386,19.935674596503286,19.419690482438828,18.87382731820272,18.80013575153571,19.027380506271914,20.268019246888116,19.348062452040374,20.20546451818276,20.112836408596444,19.54614540996254,18.53861853603685,18.61363460080319,17.37072418745854,16.805960688906346,16.335691556912177,16.489105151905772,16.40714379774147,17.521076499298804,16.525314434601334,17.082195492212655,16.858903884900073,15.963607927534387,15.396909597739116,14.818570027923887
SPLUS-s02s06,19.984262043417367,19.642386982759263,19.178137549694082,19.66000292288602,19.56537711591826,21.113073684544993,20.219587458806764,21.146782347946974,20.92698986185029,20.66683054208586,20.057157552554308,20.029734161767124,19.98374584898282,19.64426444516258,19.170321659658928,19.60853178497397,19.565803765405363,21.027345355741502,20.22731570745035,21.088345276560766,20.931488148957136,20.651026200026827,20.01379918777659,19.99022341198533,19.66797064493082,19.242267712666475,18.799068024647696,19.13989834330585,19.06843029405779,20.52144991176778,19.535151665102028,20.41264848748617,20.347050868762533,19.902776807010994,19.278100797744305,19.10006276549886,17.386756016890626,16.885001879788724,16.215041602761907,16.398585798728412,16.405774945319155,17.49025356059581,16.56537806900847,17.253726279164415,17.254727836418958,16.681628114820104,15.745110313295024,15.767819377995504
SPLUS-s02s07,19.9063858788608,19.376146212779854,18.880392810900638,18.902183381398935,19.035599840179046,20.464998177868363,19.362390469269144,20.157445651598383,20.171472787620235,19.989095454624994,19.17985113082603,19.51019638729343,19.891251454629234,19.416072121315537,18.881181320183114,18.888779236566116,19.003231404174436,20.465877300039992,19.339226718410757,20.140402021693774,20.186974279818983,19.975456361782662,19.16468452761542,19.49738678168945,19.81708626637419,19.253202633347836,18.737602816171425,18.805359610880302,18.884958869577105,20.22365287087905,19.157419823619804,20.010385011494325,19.92382370041906,19.63969661604266,18.774338838970795,18.836961819915558,16.79462294991125,16.344834849134873,15.681522683828804,15.6060208238531,15.883731715090246,16.658801825095125,16.18046403877865,16.69505220201347,16.931650143542676,16.43296017238847,15.806737876599366,15.924004863442612
SPLUS-s02s08,19.542199823709204,19.218058441398647,18.907272070288002,19.09589807918467,19.387846267810076,20.8631964847197,19.86305481938983,20.810968078285356,20.639058986489758,20.44994477102624,19.76707247585267,19.81164852819274,19.53046581052498,19.261025153120592,18.901583699160334,19.09586158436066,19.339688481245503,20.882168687432696,19.863781214372622,20.806077724760982,20.600426693224804,20.412016014049794,19.751089961113365,19.805090846791277,19.50263014824512,19.131375934498795,18.78663359525833,18.94214696272396,19.159376454702315,20.353561804804485,19.392685028041768,20.258785799650735,20.117752936145543,19.741431157727554,18.896247649018477,18.84377434181709,17.22983721043823,16.59286474476219,15.810061328338035,15.513272325951997,15.798996582838003,16.970887870693463,16.107970991442095,16.791192015716508,16.481263785589675,16.064618494944877,15.728814113801985,15.686324540946591
SPLUS-s02s09,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
SPLUS-s02s10,19.720467783124924,19.586463610361264,19.136911455043393,19.425878374211567,19.720293744479157,21.106982436241616,20.2239004028537,21.035189648497262,20.371451331024282,20.586523324589226,19.730030870445365,19.76344288352986,19.759538913674078,19.589288458360404,19.16184267762757,19.434680216978315,19.68083363824905,21.045299087858865,20.23417751216378,21.025262600218696,20.331301423419273,20.587590714248797,19.756096082277786,19.749649865814696,19.579702921823376,19.243619383903393,18.89780125657272,19.068689585452322,19.097326035415115,20.540864603693358,19.571546469138944,20.343297644239414,20.12384494384256,19.731591025115442,18.961150170589317,18.874056473035953,17.293244657806248,16.694072316913612,16.075620994157994,16.42421409123959,16.55643619069214,17.630067557161485,16.470055194719016,17.2267269265095,16.48717241232499,15.998864415325126,15.667047040548216,15.74531066124241
SPLUS-s02s11,19.41611448685974,18.903024975525874,18.60864087574287,18.672433098492217,18.80511024890488,20.144503165477314,19.042008400721315,20.94914490746083,20.189801637228335,20.415219789143098,19.631640785821485,19.999514027746137,19.343633848455713,18.90967264186625,18.625861495605022,18.701116693203556,18.833722013390087,20.103172931016076,19.02738215951144,20.85129540233018,20.160150994357004,20.34103881496895,19.59551969140047,19.88016122368421,19.247300452026614,18.745496000729666,18.36294448231279,18.237995879121193,18.38258911869781,19.327762055376038,18.33859654906996,19.810549241057274,19.3114696323916,19.171191055108295,18.80412727283455,18.83719777232981,16.21183269824639,15.671275487810707,15.255374317987,14.916669613630079,14.929396680945725,15.665647321685238,15.27687548049626,15.082086255133305,16.18946151592029,15.661577266664299,15.553539386436533,15.541534873155323
SPLUS-s02s12,19.415594317074422,18.739979076564197,18.24369466287,18.306794995608485,18.413270682154554,19.222972766819723,18.63391453447987,19.44397388847265,19.000096601754368,18.940116393152685,18.290196952554798,18.740367614514938,19.336555007260987,18.74718460108029,18.275081917486073,18.261927914877965,18.420590892297234,19.23290756592212,18.606596557774253,19.460200350713837,18.95947490586326,18.919354519663,18.282579800818127,18.72168452994657,18.998113115058757,18.50892670821392,17.944124854812607,18.034954544950295,18.083236231531536,18.929883483563675,18.283962831775114,19.275735555199585,18.943332242129657,18.82498545867763,18.115215857846202,18.295538059767573,16.422056382096773,16.026060038550526,15.639196124305782,15.524689953936463,15.54289782062476,16.392775379228706,15.78509544277157,16.56112198955638,16.42530050057765,16.266258195737713,15.562182378609933,15.675531585060817
SPLUS-s02s13,19.55902729437981,19.33395767232207,18.645947955913613,18.855975082203194,18.89500499403074,19.992853701719664,19.365221881098016,20.350237026161274,20.006132097265194,19.961321212726347,19.258765266665186,19.227996021210764,19.51122802491365,19.31044136770271,18.884363809347185,18.800492351386275,18.828711800314977,19.958889799422657,19.345760456213817,20.325018761818733,19.9912043991845,19.972246494309243,19.22914282413343,19.184618256404733,18.765662990239193,18.65727197802209,18.331653697259256,18.238450833507862,18.308779893721486,19.308574571666586,18.79242430876328,19.586337307957937,19.418515099530435,19.350953560105836,18.55755471710957,18.631714913839268,15.890752130711814,16.101230963238827,15.635323022228024,15.796874322372666,15.85457329163009,16.691513239106165,15.839406107339762,16.898837477217967,16.79829126992192,16.72581157371276,15.95187866049474,16.047731677957024
SPLUS-s02s15,19.363104506312265,19.00406645369168,18.8239451618915,19.11930882472422,19.18359171092445,20.29641449058626,19.575421743808896,20.561400287110338,20.44350565952621,20.426263425698796,19.53503954305082,19.70335798422767,19.333638185915262,19.118237169763276,18.816929026633968,19.08178319566405,19.175373818866582,20.305877547780277,19.571573846884434,20.529306397058846,20.410116946044123,20.36610869493383,19.50882210528826,19.71109342580266,19.050839564521027,18.663806939631748,18.41848196319441,18.304021662002572,18.347717846924745,19.55840972192408,18.942926715009563,19.849223146684153,19.75276021783729,19.60759319120065,18.946915410773027,18.9564472636746,16.51745574609072,16.18222194403847,15.832675342760403,15.808726979786707,15.939945849935357,16.697792748525636,15.775304845465772,16.680223586901672,16.78870191830675,16.27168149422152,15.851365239049969,15.944066880946032
SPLUS-s02s16,19.346288325789004,18.872975576636932,18.481983618433254,18.40911116242767,18.843102936121568,19.893235813758047,19.148386802765764,20.401557125169134,20.064236250116153,20.249270114403544,19.520083071809587,19.492712853107708,19.37625194895275,18.814470938227487,18.471179340465632,18.391725027988574,18.79647874502063,19.881147744830898,19.174890041150753,20.384114994664586,20.050589771398705,20.217167250051283,19.511000906113445,19.471349610419065,19.235980792972068,18.72002111557199,18.339391994116014,18.232815418255715,18.355717589479525,19.479232639957843,18.722457666273975,19.85268532802072,19.670811771248793,19.694015111574792,18.832894060018273,19.114037988339554,17.073011500271324,16.495792288046893,16.051528114154273,16.011337930691305,16.06476467557775,16.738398729209113,16.17627435675573,17.129397574899123,17.02011017044568,16.935255808637592,16.242197197213994,16.36917388894065
SPLUS-s02s17,19.58564632100299,18.677285312561317,18.120754011204717,18.559895202600373,18.591116147407725,19.885488713715368,18.885452126752618,19.939016469650454,19.510305657620755,19.76178585151488,18.583099620407673,19.156159558142363,19.532185839510067,18.73688688671332,18.23557903565786,18.507012747554917,18.537828101869273,19.88516779862903,18.85195802909434,19.916291720662066,19.463752303858996,19.779512472070962,18.60492877970581,19.123480283849347,19.225965638895754,18.615357058863914,18.024475451573927,18.15698002557619,18.368877863929214,19.670425498997176,18.63162941133196,19.800876394537717,19.404016642392094,19.50306759337783,18.451566097973192,18.73977055351607,17.070603634327917,16.432132458083583,15.566792735983352,15.547354272374399,15.518115031613156,17.25053064872395,15.968691711306384,17.09690042864561,17.070294878501784,16.65796483055048,15.723412419033773,15.81902402545332
SPLUS-s02s19,19.143859090656022,18.60145065199574,18.58810280251422,18.444153194859886,18.532554188819653,19.740735935998483,18.92176804790136,20.000791241313276,19.371749864352587,20.075328269572083,19.37225806603397,19.572811968227814,19.13828858617626,18.605608213696534,18.578119546095678,18.39142515067909,18.515836631111434,19.681837731121384,18.948830917000365,19.95931871332705,19.38181109553016,19.98579020190504,19.33449731981952,19.463184323159076,18.868007178221124,18.350786202679718,18.093835075177672,17.93441974879522,17.95835888969118,19.104551442629663,18.465436774572204,19.27196749893434,18.895913521737405,19.04087621861086,18.5788450337258,18.51045243532843,16.30147150067021,16.072512244265816,15.742897007486102,15.446185812357585,15.513287953977258,16.35413238897856,15.689909873209753,15.830622928647855,16.073063090392314,15.497161556127994,15.843400666807444,15.398032293525622
